Fecha;IDEESS;Precio Biodiesel;Precio Bioetanol;Precio Gas Natural Comprimido;Precio Gas Natural Licuado;Precio Gases licuados del petróleo;Precio Gasoleo A;Precio Gasoleo B;Precio Gasoleo Premium;Precio Gasolina 95 E10;Precio Gasolina 95 E5;Precio Gasolina 95 E5 Premium;Precio Gasolina 98 E10;Precio Gasolina 98 E5;% BioEtanol;% Éster metílico
01-07-2022;4602;;;;;;2.145;1.799;2.245;;2.154;2.234;;2.286;0.0;0.0
01-07-2022;3115;;;;;;2.145;;2.245;;2.154;2.234;;2.286;0.0;0.0
01-07-2022;14059;;;;;;2.049;;2.089;;2.089;;;;0.0;0.0
01-07-2022;3174;;;;;;2.109;;2.169;;2.119;;;2.239;0.0;0.0
01-07-2022;3091;;;;;;2.094;;2.164;;2.104;;;2.224;0.0;0.0
01-07-2022;4545;;;;;;2.172;;2.272;;2.212;;;;0.0;0.0
01-07-2022;3204;;;;;;2.099;1.717;2.149;;2.129;;;2.239;0.0;0.0
01-07-2022;12540;;;;;;2.129;;2.219;;2.149;;;2.299;0.0;0.0
01-07-2022;4658;;;;;;2.119;;2.159;;2.149;;;2.299;0.0;0.0
01-07-2022;4332;;;;;;2.099;;2.159;;2.139;;;;0.0;0.0
01-07-2022;15198;;;;;;2.039;;;;2.099;;;;0.0;0.0
01-07-2022;14973;;;;;;2.045;;2.065;;2.065;;;;0.0;0.0
01-07-2022;12780;;;;;;2.039;;;;2.069;;;;0.0;0.0
01-07-2022;13537;;;;;;2.045;;;;2.065;;;;0.0;0.0
01-07-2022;3110;;;;;;2.109;;2.209;;2.119;;;2.279;0.0;0.0
01-07-2022;13704;;;;;;2.029;;;;2.059;;;;0.0;0.0
01-07-2022;4322;;;;;;2.139;;2.219;;2.139;;;;0.0;0.0
01-07-2022;8452;;;;;0.999;2.079;;2.159;;2.099;;;2.239;0.0;0.0
01-07-2022;3111;;;;;;2.068;;2.068;;2.088;;;;0.0;0.0
01-07-2022;14343;;;;;;2.039;;;;2.069;;;;0.0;0.0
01-07-2022;4622;;;;;1.069;2.119;;2.219;;2.129;;;2.289;0.0;0.0
01-07-2022;3068;;;;;1.049;2.119;;2.189;;2.129;;;;0.0;0.0
01-07-2022;13452;;;1.989;;;;;;;;;;;0.0;0.0
01-07-2022;13677;;;;;;2.049;;;;2.079;;;2.149;0.0;0.0
01-07-2022;15222;;;;;;2.045;;;;2.065;;;;0.0;0.0
01-07-2022;3168;;;;;1.155;2.175;;2.245;;2.195;;;2.375;0.0;0.0
01-07-2022;4315;;;;;;2.189;;2.259;;2.199;;;2.349;0.0;0.0
01-07-2022;11832;;;;;;2.139;;2.239;;2.159;;;2.319;0.0;0.0
01-07-2022;3176;;;;;;2.169;;2.259;;2.169;;;2.311;0.0;0.0
01-07-2022;4530;;;;;;2.172;;2.272;;2.212;;;2.372;0.0;0.0
01-07-2022;4646;;;;;;2.139;;2.219;;2.159;2.239;;;0.0;0.0
01-07-2022;3208;;;;;;2.089;;2.149;;2.119;;;;0.0;0.0
01-07-2022;4328;;;;;;2.129;;2.189;;2.149;;;2.269;0.0;0.0
01-07-2022;3093;;;;;;2.139;1.769;2.205;;2.154;;;;0.0;0.0
01-07-2022;13316;;;;;;2.119;1.799;2.149;;2.079;;;2.229;0.0;0.0
01-07-2022;4317;;;;;1.049;2.119;1.799;2.169;;2.139;;;2.259;0.0;0.0
01-07-2022;13781;;;2.139;2.139;;2.129;;2.159;;2.079;;;2.209;0.0;0.0
01-07-2022;8453;;;;;;2.039;;2.099;;2.109;2.159;;;0.0;0.0
01-07-2022;4329;;;;;;2.129;;2.189;;2.149;;;2.269;0.0;0.0
01-07-2022;3069;;;;;;2.089;;2.159;;2.109;;;2.269;0.0;0.0
01-07-2022;4577;;;;;;2.139;;2.239;;2.149;;;;0.0;0.0
01-07-2022;4576;;;;;1.069;2.139;1.767;2.239;;2.149;2.199;;;0.0;0.0
01-07-2022;12189;;;;;;2.049;;2.139;;2.079;;;2.149;0.0;0.0
01-07-2022;12333;;;;;;2.159;;2.249;;2.169;;;2.309;0.0;0.0
01-07-2022;12119;;;;;;2.139;1.729;2.199;;2.069;;;2.239;0.0;0.0
01-07-2022;4610;;;;;;2.119;;2.199;;2.119;;;2.279;0.0;0.0
01-07-2022;2922;;;;;1.049;2.104;;2.174;;2.134;;;;0.0;0.0
01-07-2022;15187;;;;;;2.059;;2.079;;2.099;;;;0.0;0.0
01-07-2022;3084;;;;;;2.119;;2.159;;2.159;;;2.289;0.0;0.0
01-07-2022;4670;;;;;;2.119;;2.209;;2.159;;;2.301;0.0;0.0
01-07-2022;10599;;;;;;2.079;;2.109;;2.119;;;2.279;0.0;0.0
01-07-2022;10110;;;;;;2.109;;2.159;;2.159;;;2.279;0.0;0.0
01-07-2022;4571;;;;;;2.119;;2.209;;2.159;;;2.301;0.0;0.0
01-07-2022;4449;;;;;;2.149;;2.199;;2.169;;;2.299;0.0;0.0
01-07-2022;4696;;;;;;2.159;;2.249;;2.199;;;2.339;0.0;0.0
01-07-2022;4626;;;;;;2.159;;2.199;;2.199;;;2.339;0.0;0.0
01-07-2022;9467;;;;;;2.159;;2.199;;2.199;;;2.339;0.0;0.0
01-07-2022;10207;;;;;;2.139;1.709;2.205;;2.149;;;2.281;0.0;0.0
01-07-2022;10772;;;;;;2.159;;2.199;;2.169;;;2.299;0.0;0.0
01-07-2022;4715;;;;;;2.129;;2.209;;2.139;;;2.279;0.0;0.0
01-07-2022;11449;;;;;;2.149;;2.159;;2.159;;;2.289;0.0;0.0
01-07-2022;4683;;;;;;2.149;;2.159;;2.159;;;;0.0;0.0
01-07-2022;15262;;;1.95;;;;;;;;;;;0.0;0.0
01-07-2022;14410;;;;;;2.059;;;;2.079;;;;0.0;0.0
01-07-2022;13367;;;;;;2.059;;;;2.079;;;;0.0;0.0
01-07-2022;14140;;;;;;2.119;;;;2.139;;;;0.0;0.0
01-07-2022;14233;;;;;;2.059;;;;2.119;;;;0.0;0.0
01-07-2022;13927;;;;;;;;2.069;;2.129;;;;0.0;0.0
01-07-2022;13631;;;;;;2.059;;;;2.079;;;;0.0;0.0
01-07-2022;14040;;;;;;2.129;;;;2.159;;;;0.0;0.0
01-07-2022;13762;;;;;;2.059;;;;2.079;;;;0.0;0.0
01-07-2022;4691;;;;;;2.139;;2.189;;2.144;;;;0.0;0.0
01-07-2022;4661;;;;;;2.149;;2.199;;2.199;;;2.339;0.0;0.0
01-07-2022;9456;;;;;;2.149;;2.199;;2.199;;;2.339;0.0;0.0
01-07-2022;4684;;;;;;2.109;;2.179;;2.149;;;2.269;0.0;0.0
01-07-2022;15062;;;;;;2.461;;;;2.474;;;;0.0;0.0
01-07-2022;3085;;;;;;2.149;;2.189;;2.159;;;2.359;0.0;0.0
01-07-2022;10511;;;;;;2.149;;2.199;;2.199;;;2.339;0.0;0.0
01-07-2022;3169;;;;;;2.149;;2.199;;2.199;;;2.339;0.0;0.0
01-07-2022;4319;;;;;1.089;2.119;;2.219;;2.159;;;2.289;0.0;0.0
01-07-2022;4316;;;;;;2.119;;2.209;;2.149;;;2.291;0.0;0.0
01-07-2022;12157;;;;;;2.089;;;;2.119;;;;0.0;0.0
01-07-2022;11581;;;;;1.089;2.139;;2.219;;2.179;;;2.329;0.0;0.0
01-07-2022;13304;;;;;;2.139;;2.179;;2.159;;;2.309;0.0;0.0
01-07-2022;15311;;;;;;2.063;;;;;;;;0.0;0.0
01-07-2022;13499;;;;;0.919;2.139;1.699;2.199;;2.149;;;2.279;0.0;0.0
01-07-2022;13664;;;;;;2.139;1.699;2.199;;2.149;;;2.279;0.0;0.0
01-07-2022;14521;;;;;;2.159;1.759;2.199;;2.159;;;2.309;0.0;0.0
01-07-2022;4685;;;;;1.099;2.173;;2.233;;2.193;;;2.313;0.0;0.0
01-07-2022;10170;;;;;;2.119;;2.159;;2.179;;;;0.0;0.0
01-07-2022;3219;;;;;;2.119;;2.209;;2.149;;;2.291;0.0;0.0
01-07-2022;14336;;;1.838;1.798;;;;;;;;;;0.0;0.0
01-07-2022;10195;;;;;;2.119;;2.209;;2.149;;;2.291;0.0;0.0
01-07-2022;4580;;;;;;2.129;;2.229;;2.149;;;2.309;0.0;0.0
01-07-2022;4619;;;;;1.089;2.129;;2.229;;2.149;;;2.309;0.0;0.0
01-07-2022;15358;;;;;;1.972;;;;;;;;0.0;0.0
01-07-2022;4665;;;;;;2.089;;2.129;;2.089;;;2.269;0.0;0.0
01-07-2022;3183;;;;;;2.089;;2.189;;2.119;;;2.279;0.0;0.0
01-07-2022;4721;;;;;;2.089;;2.159;;2.089;;;;0.0;0.0
01-07-2022;14589;;;;;;1.989;;;;1.989;;;;0.0;0.0
01-07-2022;4492;;;;;1.049;2.139;;2.239;;2.179;;;2.311;0.0;0.0
01-07-2022;3182;;;;;;2.089;;2.189;;2.119;;;2.279;0.0;0.0
01-07-2022;3152;;;;;;2.172;1.659;;;2.169;;;2.239;0.0;0.0
01-07-2022;13471;;;;;;2.169;1.789;;;2.189;;;;0.0;0.0
01-07-2022;3211;;;;;;2.149;1.769;2.219;;2.169;;;2.289;0.0;0.0
01-07-2022;4524;;;;;;2.129;;2.229;;2.119;;;2.269;0.0;0.0
01-07-2022;12486;;;;;;2.079;;;;2.079;;;;0.0;0.0
01-07-2022;14216;;;2.187;2.147;;;;;;;;;;0.0;0.0
01-07-2022;13393;;;;;;2.039;;;;2.079;;;;0.0;0.0
01-07-2022;8456;;;;;;2.049;;2.129;;2.089;;;2.229;0.0;0.0
01-07-2022;13252;;;;;;2.049;;;;2.079;;;;0.0;0.0
01-07-2022;4358;;;;;;2.129;;2.229;;2.189;;;2.349;0.0;0.0
01-07-2022;9163;;;;;;2.099;;2.109;;2.119;;;;0.0;0.0
01-07-2022;4615;;;;;1.079;2.119;;2.179;;2.169;;;2.329;0.0;0.0
01-07-2022;9162;;;;;;2.139;;;;;;;;0.0;0.0
01-07-2022;12278;;;;;;2.049;;;;2.079;;;;0.0;0.0
01-07-2022;2926;;;;;;2.149;;2.219;;2.199;;;2.339;0.0;0.0
01-07-2022;12464;;;;;1.029;2.079;;2.159;;2.109;;;2.249;0.0;0.0
01-07-2022;4763;;;;;;2.065;;2.145;;2.089;2.189;;;0.0;0.0
01-07-2022;4606;;;;;1.079;2.119;;2.179;;2.169;;;2.329;0.0;0.0
01-07-2022;14290;;;;;;2.049;;2.069;;2.069;;;;0.0;0.0
01-07-2022;14902;;;;;;2.049;;2.069;;2.079;;;;0.0;0.0
01-07-2022;3077;;;;;;2.119;;2.209;;2.179;;;2.321;0.0;0.0
01-07-2022;8323;;;;;1.069;2.149;;2.219;;2.199;;;2.309;0.0;0.0
01-07-2022;4621;;;;;;2.139;;2.239;;2.199;;;2.359;0.0;0.0
01-07-2022;8105;;;;;;2.129;;2.218;;2.139;;;;0.0;0.0
01-07-2022;8457;;;;;;2.089;;2.169;;2.109;;;2.249;0.0;0.0
01-07-2022;4672;;;;;;2.099;;2.169;;2.109;;;2.229;0.0;0.0
01-07-2022;4673;;;;;;2.099;;2.174;;2.114;;;2.234;0.0;0.0
01-07-2022;4512;;;;;;2.149;;2.219;;2.159;;;2.299;0.0;0.0
01-07-2022;3120;;;;;;2.099;;2.189;;2.139;;;2.28;0.0;0.0
01-07-2022;10482;;;;;;2.099;;2.189;;2.139;;;2.28;0.0;0.0
01-07-2022;3101;;;;;;2.289;;2.349;;2.299;;;2.389;0.0;0.0
01-07-2022;2910;;;;;;2.169;1.699;2.229;;2.179;;;;0.0;0.0
01-07-2022;15002;;;;;;2.049;;2.139;;2.079;;;;0.0;0.0
01-07-2022;9397;;;;;;2.019;;2.039;;2.026;;;2.164;0.0;0.0
01-07-2022;4554;;;;;;2.089;;2.129;;2.109;;;;0.0;0.0
01-07-2022;13144;;;;;;2.149;;2.189;;2.159;;;;0.0;0.0
01-07-2022;3073;;;;;;2.139;;2.209;;2.149;;;2.309;0.0;0.0
01-07-2022;13984;;;;;;2.009;;;;2.059;;;;0.0;0.0
01-07-2022;3154;;;;;;2.149;;2.229;;2.159;;;;0.0;0.0
01-07-2022;10483;;;;;;2.149;;2.229;;2.159;2.229;;2.291;0.0;0.0
01-07-2022;12604;;;;;;2.059;;2.089;;2.089;;;2.249;0.0;0.0
01-07-2022;4706;;;;;;2.149;;2.229;;2.159;2.229;;;0.0;0.0
01-07-2022;14728;;;;;;2.029;;;;2.069;;;;0.0;0.0
01-07-2022;3149;;;;;;2.119;;2.209;;2.149;;;2.291;0.0;0.0
01-07-2022;15154;;;;;;2.029;;2.049;;2.049;;;;0.0;0.0
01-07-2022;8459;;;;;;2.049;;2.129;;2.099;;;2.239;0.0;0.0
01-07-2022;12143;2.279;;;;;2.069;;2.149;;2.139;;;2.279;0.0;10.0
01-07-2022;4676;;;;;;2.119;;2.209;;2.149;;;2.291;0.0;0.0
01-07-2022;14661;;;;;;2.029;;;;2.059;;;;0.0;0.0
01-07-2022;4649;;;;;;2.149;;2.229;;2.149;;;2.281;0.0;0.0
01-07-2022;8458;;;;;0.929;2.139;;2.219;;2.149;;;2.289;0.0;0.0
01-07-2022;15161;;;;;;2.029;;;;2.049;;;;0.0;0.0
01-07-2022;15068;;;;;;2.029;;;;2.049;;;;0.0;0.0
01-07-2022;13535;;;;;;2.049;;;;2.063;;;;0.0;0.0
01-07-2022;14266;;;;;;2.049;;;;2.079;;;;0.0;0.0
01-07-2022;3221;;;;;;2.139;;2.219;;2.154;2.254;;;0.0;0.0
01-07-2022;3222;;;;;;2.139;;2.219;;2.154;2.254;;;0.0;0.0
01-07-2022;3147;;;;;;2.119;;2.159;;2.149;;;;0.0;0.0
01-07-2022;3148;;;;;1.029;2.129;1.839;2.189;;2.159;;;;0.0;0.0
01-07-2022;3200;;;;;;2.129;;2.189;;2.159;;;;0.0;0.0
01-07-2022;4560;;;;;;2.109;;2.179;;2.149;;;;0.0;0.0
01-07-2022;4528;;;;;;2.119;;2.219;;2.159;;;2.289;0.0;0.0
01-07-2022;14648;;;;;1.069;2.049;;;;2.049;;;;0.0;0.0
01-07-2022;14736;;;;;;;;2.04;;;2.04;;;0.0;0.0
01-07-2022;2917;;;;;;2.109;;2.189;;2.139;;;2.279;0.0;0.0
01-07-2022;4620;;;;;1.069;2.089;;2.189;;2.139;;;2.299;0.0;0.0
01-07-2022;14070;;;;;;1.929;;;;1.939;;;;0.0;0.0
01-07-2022;15186;;;;;;1.929;;1.939;;1.939;;;;0.0;0.0
01-07-2022;3105;;;;;;2.089;;;;2.129;;;2.259;0.0;0.0
01-07-2022;4618;;;;;;2.109;;2.199;;2.169;;;2.289;0.0;0.0
01-07-2022;4663;;;;;;2.032;;2.098;;2.042;;;2.174;0.0;0.0
01-07-2022;3157;;;;;;2.109;;2.199;;2.149;;;2.291;0.0;0.0
01-07-2022;3205;;;;;1.069;2.119;;2.219;;2.149;;;2.309;0.0;0.0
01-07-2022;8461;;;;;;2.089;;2.169;;2.129;;;2.269;0.0;0.0
01-07-2022;3136;;;;;;2.119;;2.209;;2.149;;;2.291;0.0;0.0
01-07-2022;8462;;;;;1.029;2.099;;2.179;;2.149;;;2.289;0.0;0.0
01-07-2022;12980;;;;;;2.169;;2.259;;2.169;;;2.311;0.0;0.0
01-07-2022;13678;;;;;;2.049;;;;2.089;;;;0.0;0.0
01-07-2022;12937;;;;;;2.079;;;;2.109;;;;0.0;0.0
01-07-2022;3066;;;;;;2.149;;2.239;;2.149;;;;0.0;0.0
01-07-2022;13594;;;;;;2.038;;;;2.078;;;;0.0;0.0
01-07-2022;4627;;;;;;2.135;;2.215;;2.159;2.259;;;0.0;0.0
01-07-2022;15162;;;;2.147;;;;;;;;;;0.0;0.0
01-07-2022;12958;;;;;;2.049;;;;2.079;;;2.149;0.0;0.0
01-07-2022;12883;;;;;;2.079;;;;2.119;;;;0.0;0.0
01-07-2022;3188;;;;;;1.998;;2.072;;2.047;;;2.196;0.0;0.0
01-07-2022;11338;;;;;;2.089;;2.139;;2.149;;;2.299;0.0;0.0
01-07-2022;3075;;;;;;2.149;;2.179;;2.149;;;2.294;0.0;0.0
01-07-2022;14275;;;;;;2.049;;2.139;;2.079;;;;0.0;0.0
01-07-2022;11511;;;;;;2.149;;2.209;;2.149;;;2.399;0.0;0.0
01-07-2022;8058;;;;;;2.125;;2.205;;2.149;;;2.281;0.0;0.0
01-07-2022;15046;;;;2.147;;;;;;;;;;0.0;0.0
01-07-2022;12193;;;;;;2.119;;2.219;;2.149;;;2.309;0.0;0.0
01-07-2022;4476;;;;;;2.149;1.789;2.249;;2.149;2.249;;;0.0;0.0
01-07-2022;14064;;;;;;2.079;;;;2.099;;;;0.0;0.0
01-07-2022;3210;;;;;;2.159;1.739;2.219;;2.169;;;2.329;0.0;0.0
01-07-2022;4482;;;;;;2.149;;;;2.149;;;;0.0;0.0
01-07-2022;3130;;;;;;2.149;;2.239;;2.149;;;2.299;0.0;0.0
01-07-2022;11246;;;;;;1.979;;1.999;;2.037;;;;0.0;0.0
01-07-2022;3127;;;;;;2.149;;2.219;;2.149;;;2.299;0.0;0.0
01-07-2022;14796;;;;;;1.999;;;;2.039;;;;0.0;0.0
01-07-2022;15235;;;;;;1.999;;;;2.039;;;;0.0;0.0
01-07-2022;2928;;;;;;2.119;;2.209;;2.149;;;2.291;0.0;0.0
01-07-2022;8578;;;;;;2.099;;2.179;;2.139;;;2.279;0.0;0.0
01-07-2022;12796;;;;;;2.069;;;;;;;;0.0;0.0
01-07-2022;8464;;;;;1.029;2.099;;2.179;;2.139;;;2.279;0.0;0.0
01-07-2022;4702;;;;;;2.099;;2.169;;2.109;;;2.229;0.0;0.0
01-07-2022;4703;;;;;;2.099;;2.174;;2.114;;;2.234;0.0;0.0
01-07-2022;3140;;;;;;2.135;;2.215;;2.184;2.284;;;0.0;0.0
01-07-2022;3206;;;;;;2.137;;2.217;;2.199;;;2.359;0.0;0.0
01-07-2022;3141;;;;;;2.139;;2.219;;2.159;2.259;;;0.0;0.0
01-07-2022;14545;;;;;;2.069;;;;2.089;;;;0.0;0.0
01-07-2022;4592;;;;;;2.139;;2.219;;2.159;2.239;;;0.0;0.0
01-07-2022;11270;;;;;;2.019;1.58;;;;;;;0.0;0.0
01-07-2022;4638;;;;;1.079;2.149;;2.249;;2.149;;;2.309;0.0;0.0
01-07-2022;12869;;;;;;2.069;;;;2.099;;;;0.0;0.0
01-07-2022;4654;;;;;;2.119;;2.209;;2.149;;;2.291;0.0;0.0
01-07-2022;3138;;;;;;2.145;;2.225;;2.154;;;2.286;0.0;0.0
01-07-2022;4639;;;;;1.079;2.149;;2.249;;2.149;;;2.309;0.0;0.0
01-07-2022;9596;;;;;;1.953;1.479;;;1.995;;;;0.0;0.0
01-07-2022;7386;;;;;;2.089;1.469;2.149;;2.089;;;;0.0;0.0
01-07-2022;9123;;;;;;2.034;1.641;;;2.099;;;;0.0;0.0
01-07-2022;7430;;;;;;2.109;;2.209;;2.159;;;2.299;0.0;0.0
01-07-2022;15108;;;;;;2.009;;;;2.059;;;;0.0;0.0
01-07-2022;11593;;;;;;2.109;;2.209;;2.159;;;2.299;0.0;0.0
01-07-2022;7200;;;;;;2.129;;2.229;;2.169;;;;0.0;0.0
01-07-2022;11856;;;;;;2.056;;2.199;;2.176;;;2.317;0.0;0.0
01-07-2022;12834;;;;;;2.056;;2.199;;2.176;;;2.317;0.0;0.0
01-07-2022;9136;;;;;;2.139;;2.229;;2.179;;;2.321;0.0;0.0
01-07-2022;9459;;;;;;2.059;1.699;2.089;;2.159;;;2.219;0.0;0.0
01-07-2022;6509;;;;;0.905;2.057;;2.147;;2.177;;;2.277;0.0;0.0
01-07-2022;14896;;;;;;1.975;;;;2.095;;;;0.0;0.0
01-07-2022;7217;;;;;;2.059;;;;2.159;;;;0.0;0.0
01-07-2022;9135;;;;;;2.139;;2.229;;2.179;;;2.321;0.0;0.0
01-07-2022;15077;;;;;;2.059;;;;2.099;;;;0.0;0.0
01-07-2022;9140;;;;;;2.139;1.699;2.229;;2.159;;;2.301;0.0;0.0
01-07-2022;9144;;;;;;2.109;;2.179;;2.149;;;2.279;0.0;0.0
01-07-2022;7210;;;;;;2.159;;2.219;;2.209;;;;0.0;0.0
01-07-2022;9045;;;;;;2.012;1.566;;;;;;;0.0;0.0
01-07-2022;7165;;;;;;2.119;1.719;2.199;;2.169;;;2.369;0.0;0.0
01-07-2022;9305;;;;;;2.164;1.69;;;2.18;;;;0.0;0.0
01-07-2022;9615;;;;;;2.016;1.583;;;2.03;;;;0.0;0.0
01-07-2022;7172;;;;;;2.129;1.699;2.219;;2.169;;;2.311;0.0;0.0
01-07-2022;14514;;;;;;2.119;1.834;;;;;;;0.0;0.0
01-07-2022;7186;;;;;;2.099;;2.189;;2.169;;;2.311;0.0;0.0
01-07-2022;13053;;;;;;2.109;;;;2.149;;;;0.0;0.0
01-07-2022;15145;;;;;;1.989;;;;2.027;;;;0.0;0.0
01-07-2022;12125;;;;;;2.109;;2.179;;2.159;;;2.279;0.0;0.0
01-07-2022;7390;;;;;;2.149;;2.199;;2.169;;;2.279;0.0;0.0
01-07-2022;8465;;;;;;2.109;;2.189;;2.149;;;2.289;0.0;0.0
01-07-2022;14921;;;;;;1.989;;;;2.047;;;;0.0;0.0
01-07-2022;10044;;;;;;2.089;;2.139;;2.139;;;2.249;0.0;0.0
01-07-2022;10815;;;;;;2.119;;2.222;;2.18;;;2.323;0.0;0.0
01-07-2022;12124;;;;;;2.109;;2.179;;2.159;;;2.279;0.0;0.0
01-07-2022;7097;;;;;1.115;2.089;;2.149;;2.139;2.189;;;0.0;0.0
01-07-2022;7067;;;;;;2.079;;2.139;;2.139;;;;0.0;0.0
01-07-2022;7260;;;;;;2.099;;2.189;;2.169;;;2.311;0.0;0.0
01-07-2022;9780;;;;;;2.007;;;;2.037;;;;0.0;0.0
01-07-2022;7103;;;;;;2.109;;2.169;;2.159;;;2.279;0.0;0.0
01-07-2022;7215;;;;;;2.125;1.819;2.19;;2.135;;;;0.0;0.0
01-07-2022;7046;;;;;;2.089;;2.129;;2.149;;;2.259;0.0;0.0
01-07-2022;13846;;;;;;1.997;;;;2.027;;;;0.0;0.0
01-07-2022;14794;;;1.989;1.889;;;;;;;;;;0.0;0.0
01-07-2022;7232;;;;;;2.109;;2.169;;2.159;;;;0.0;0.0
01-07-2022;10220;;;;;;2.14;1.75;;;2.18;;;;0.0;0.0
01-07-2022;7367;;;;;;2.089;;2.149;;2.159;;;;0.0;0.0
01-07-2022;7198;;;;;;2.119;1.719;2.179;;2.089;;;;0.0;0.0
01-07-2022;9648;;;;;;2.009;1.569;2.1;;1.99;;;;0.0;0.0
01-07-2022;11654;;;;;;2.109;;2.159;;2.129;;;2.389;0.0;0.0
01-07-2022;12144;;;;;;2.099;1.715;2.149;;2.124;;;2.184;0.0;0.0
01-07-2022;9402;;;;;;2.089;1.699;;;2.119;;;;0.0;0.0
01-07-2022;7092;;;;;;2.129;;2.199;;2.129;;;;0.0;0.0
01-07-2022;8466;;;;;;2.129;;2.209;;2.168;;;2.308;0.0;0.0
01-07-2022;12286;;;;;;2.109;;;;2.159;;;;0.0;0.0
01-07-2022;7066;;;;;;2.109;;2.199;;2.169;;;2.311;0.0;0.0
01-07-2022;9160;;;;;;2.109;;2.199;;2.159;;;2.299;0.0;0.0
01-07-2022;7263;;;;;;2.109;;2.209;;2.169;;;2.329;0.0;0.0
01-07-2022;7069;;;;;;2.084;;2.154;;2.124;;;2.244;0.0;0.0
01-07-2022;14332;;;;;;2.039;;2.039;;2.099;;;;0.0;0.0
01-07-2022;8467;;;;;;2.119;;2.199;;2.158;;;2.298;0.0;0.0
01-07-2022;8356;;;;;;2.029;;2.079;;2.099;;;2.237;0.0;0.0
01-07-2022;14112;;;;;;2.029;;;;2.079;;;;0.0;0.0
01-07-2022;13860;;;;;;2.029;;;;2.079;;;;0.0;0.0
01-07-2022;13066;;;;;;2.029;;;;2.079;;;;0.0;0.0
01-07-2022;7125;;;;;;2.129;;2.219;;2.169;;;2.311;0.0;0.0
01-07-2022;13371;;;;;;2.129;;;;2.188;;;;0.0;0.0
01-07-2022;15279;;;;;;2.069;;;;2.109;;;;0.0;0.0
01-07-2022;8108;;;;;;2.089;;;;2.119;;;;0.0;0.0
01-07-2022;7381;;;;;;2.154;;2.239;;2.214;;;;0.0;0.0
01-07-2022;14178;;;;;;2.069;;;;2.109;;;;0.0;0.0
01-07-2022;14274;;;;;;2.019;1.54;;;2.015;;;;0.0;0.0
01-07-2022;7264;;;;;;2.119;;2.219;;2.169;;;2.311;0.0;0.0
01-07-2022;6508;;;;;;2.149;1.759;2.229;;2.159;;;2.299;0.0;0.0
01-07-2022;7204;;;;;;2.149;1.759;2.229;;2.159;;;2.299;0.0;0.0
01-07-2022;7205;;;;;;2.149;1.759;2.229;;2.159;;;2.299;0.0;0.0
01-07-2022;12044;;;;;;2.119;;2.199;;2.159;;;2.279;0.0;0.0
01-07-2022;7189;;;;;;2.139;;2.229;;2.179;;;2.329;0.0;0.0
01-07-2022;12204;;;;;;2.095;;2.176;;2.121;;;2.309;0.0;0.0
01-07-2022;12012;;;;;;2.139;;2.229;;2.179;;;2.321;0.0;0.0
01-07-2022;13752;;;;;;2.069;;;;2.099;;;;0.0;0.0
01-07-2022;14381;;;;;;2.059;;;;2.099;;;;0.0;0.0
01-07-2022;7223;;;;;;2.129;;2.209;;2.159;2.239;;;0.0;0.0
01-07-2022;6432;;;;;;2.107;;2.189;;2.179;;;;0.0;0.0
01-07-2022;9537;;;;;;2.099;;;;2.129;;;;0.0;0.0
01-07-2022;7072;;;;;;2.059;;;;2.089;;;;0.0;0.0
01-07-2022;9335;;;;;;2.129;;2.209;;2.209;;;2.359;0.0;0.0
01-07-2022;13900;;;;;;2.049;;;;2.099;;;;0.0;0.0
01-07-2022;7142;;;;;;2.099;1.719;2.199;;2.179;;;2.369;0.0;0.0
01-07-2022;6533;;;;;;2.089;;2.169;;2.179;;;2.319;0.0;0.0
01-07-2022;7424;;;;;;2.099;1.719;2.199;;2.179;;;2.369;0.0;0.0
01-07-2022;13140;;;;;;2.049;;;;2.099;;;;0.0;0.0
01-07-2022;11635;;;;;;2.069;;2.139;;2.149;;;2.199;0.0;0.0
01-07-2022;9990;;;;;;2.027;1.635;;;;;;;0.0;0.0
01-07-2022;7258;;;;;;2.089;;2.149;;2.139;;;;0.0;0.0
01-07-2022;12300;;;;;;2.09;;;;;;;;0.0;0.0
01-07-2022;7047;;;;;;;;2.099;;2.149;;;2.299;0.0;0.0
01-07-2022;12378;;;;;;2.089;;;;2.099;;;;0.0;0.0
01-07-2022;9099;;;;;;2.092;1.652;;;;;;;0.0;0.0
01-07-2022;7197;;;;;;2.139;;2.199;;2.159;;;;0.0;0.0
01-07-2022;9128;;;;;;2.002;1.537;;;;;;;0.0;0.0
01-07-2022;7214;;;;;;2.129;1.829;2.185;;2.139;;;;0.0;0.0
01-07-2022;11663;;;;;;2.089;1.569;2.109;;2.069;;;;0.0;0.0
01-07-2022;12346;;;;;;2.099;1.639;2.189;;2.169;;;2.311;0.0;0.0
01-07-2022;7423;;;;;;2.119;;2.209;;2.159;;;2.309;0.0;0.0
01-07-2022;7143;;;;;;2.139;;2.199;;2.189;;;2.369;0.0;0.0
01-07-2022;10411;;;;;;2.099;;2.189;;2.169;;;2.311;0.0;0.0
01-07-2022;7458;;;;;;2.124;;2.214;;2.154;;;2.294;0.0;0.0
01-07-2022;7418;;;;;;2.129;;2.229;;2.169;;;2.329;0.0;0.0
01-07-2022;9892;;;;;;2.118;;2.168;;2.161;;;2.308;0.0;0.0
01-07-2022;12270;;;;;;2.069;;;;2.099;;;;0.0;0.0
01-07-2022;13583;;;;;;2.089;;;;2.119;;;;0.0;0.0
