Fecha;CCAA;Precio Biodiesel;Precio Bioetanol;Precio Gas Natural Comprimido;Precio Gas Natural Licuado;Precio Gases licuados del petróleo;Precio Gasoleo A;Precio Gasoleo B;Precio Gasoleo Premium;Precio Gasolina 95 E10;Precio Gasolina 95 E5;Precio Gasolina 95 E5 Premium;Precio Gasolina 98 E10;Precio Gasolina 98 E5;% BioEtanol;% Éster metílico
11-05-2022;CASTILLA LA MANCHA;;;2.001;1.997;0.993;1.898;1.429;1.995;1.899;1.895;1.978;1.934;2.031;0.0;0.0
11-05-2022;CASTILLA Y LEÓN;1.952;;1.903;1.872;0.996;1.9;1.479;1.983;1.755;1.906;1.99;1.902;2.048;0.0;0.064
11-05-2022;CATALUÑA;1.849;2.202;1.996;1.915;1.002;1.899;1.485;1.991;1.933;1.899;1.987;;2.062;0.056;0.095
11-05-2022;COMUNIDAD VALENCIANA;1.838;;2.004;1.893;0.991;1.896;1.49;1.985;1.969;1.896;1.982;1.985;2.049;0.0;0.011
11-05-2022;EXTREMADURA;1.918;;1.947;1.952;0.985;1.908;1.471;1.998;;1.889;1.967;;2.034;0.0;0.065
11-05-2022;GALICIA;;2.148;2.099;2.214;1.013;1.915;1.532;1.989;2.014;1.919;1.989;2.029;2.039;0.121;0.0
11-05-2022;COMUNIDAD DE MADRID;2.069;;2.031;1.954;0.997;1.923;1.553;2.01;1.959;1.915;2.016;;2.07;0.0;0.025
11-05-2022;REGIÓN DE MURCIA;;;2.099;1.998;1.003;1.885;1.52;1.96;1.95;1.876;1.917;2.029;2.013;0.0;0.0
11-05-2022;COMUNIDAD FORAL DE NAVARRA;;;1.914;1.674;0.987;1.882;1.418;1.967;1.929;1.891;1.959;;2.043;0.0;0.0
11-05-2022;PAIS VASCO;1.907;1.733;1.934;1.976;0.979;1.923;1.546;2.01;;1.929;2.0;;2.074;0.512;0.181
11-05-2022;LA RIOJA;;;1.87;;0.977;1.886;1.444;1.974;;1.897;1.994;;2.041;0.0;0.0
11-05-2022;CIUDAD AUTÓNOMA DE CEUTA;;;;;;1.556;;1.582;;1.584;1.624;;1.614;0.0;0.0
11-05-2022;CIUDAD AUTÓNOMA DE MELILLA;;;;;;1.476;;1.518;;1.515;;;;0.0;0.0
12-05-2022;ANDALUCÍA;1.836;;1.959;1.685;1.012;1.885;1.458;1.976;1.895;1.885;1.967;1.937;2.037;0.0;0.038
12-05-2022;ARAGÓN;;;1.984;2.001;0.971;1.869;1.398;1.954;;1.884;1.975;;2.031;0.0;0.0
12-05-2022;PRINCIPADO DE ASTURIAS;;2.199;1.858;1.823;1.023;1.915;1.537;1.998;2.109;1.93;1.999;;2.068;0.107;0.0
12-05-2022;BALEARES;;;;;1.013;1.961;1.565;2.031;2.04;1.959;2.04;;2.1;0.0;0.0
12-05-2022;CANARIAS;;;2.399;;0.795;1.48;;1.587;;1.484;1.489;;1.599;0.0;0.0
12-05-2022;CANTABRIA;1.899;;;;1.015;1.901;1.455;1.979;;1.909;2.005;;2.042;0.0;0.458
12-05-2022;CASTILLA LA MANCHA;;;1.993;1.98;0.992;1.892;1.426;1.988;1.899;1.893;1.975;1.934;2.029;0.0;0.0
12-05-2022;CASTILLA Y LEÓN;1.945;;1.903;1.872;0.995;1.893;1.475;1.975;1.755;1.904;1.987;1.902;2.044;0.0;0.064
12-05-2022;CATALUÑA;1.837;2.202;1.971;1.872;1.002;1.892;1.48;1.983;1.933;1.896;1.985;;2.059;0.056;0.095
12-05-2022;COMUNIDAD VALENCIANA;1.804;;2.004;1.893;0.99;1.889;1.486;1.977;1.97;1.895;1.981;1.985;2.046;0.0;0.011
12-05-2022;EXTREMADURA;1.918;;1.947;1.952;0.985;1.902;1.468;1.991;;1.888;1.965;;2.031;0.0;0.065
12-05-2022;GALICIA;;2.148;2.099;2.214;1.014;1.905;1.525;1.98;2.011;1.917;1.985;2.059;2.037;0.121;0.0
12-05-2022;COMUNIDAD DE MADRID;2.069;;2.028;1.954;0.997;1.915;1.542;2.001;1.979;1.913;2.013;;2.068;0.0;0.025
12-05-2022;REGIÓN DE MURCIA;;;2.099;1.998;1.003;1.878;1.515;1.952;1.95;1.874;1.913;2.029;2.01;0.0;0.0
12-05-2022;COMUNIDAD FORAL DE NAVARRA;;;1.914;1.674;0.987;1.875;1.416;1.959;1.929;1.889;1.96;;2.04;0.0;0.0
12-05-2022;PAIS VASCO;1.905;1.733;1.934;1.976;0.979;1.915;1.541;2.002;;1.926;1.997;;2.071;0.514;0.181
12-05-2022;LA RIOJA;;;1.87;;0.977;1.878;1.438;1.966;;1.894;1.994;;2.036;0.0;0.0
12-05-2022;CIUDAD AUTÓNOMA DE CEUTA;;;;;;1.534;;1.572;;1.581;1.614;;1.614;0.0;0.0
12-05-2022;CIUDAD AUTÓNOMA DE MELILLA;;;;;;1.463;;1.509;;1.516;;;;0.0;0.0
13-05-2022;ANDALUCÍA;1.834;;1.959;1.685;1.012;1.879;1.454;1.972;1.895;1.885;1.966;1.897;2.037;0.0;0.038
13-05-2022;ARAGÓN;;;1.984;2.001;0.971;1.865;1.396;1.954;;1.885;1.977;;2.034;0.0;0.0
13-05-2022;PRINCIPADO DE ASTURIAS;;2.199;1.858;1.823;1.023;1.909;1.534;1.996;2.109;1.93;2.0;;2.071;0.107;0.0
13-05-2022;BALEARES;;;;;1.013;1.955;1.564;2.028;2.059;1.958;2.038;;2.102;0.0;0.0
13-05-2022;CANARIAS;;;2.399;;0.795;1.48;;1.587;;1.484;1.489;;1.599;0.0;0.0
13-05-2022;CANTABRIA;1.889;;;;1.018;1.894;1.456;1.975;;1.91;2.0;;2.045;0.0;0.458
13-05-2022;CASTILLA LA MANCHA;;;1.992;1.975;0.992;1.888;1.425;1.986;1.939;1.894;1.976;1.934;2.031;0.0;0.0
13-05-2022;CASTILLA Y LEÓN;1.942;;1.903;1.872;0.995;1.888;1.471;1.971;1.745;1.904;1.989;1.845;2.047;0.0;0.064
13-05-2022;CATALUÑA;1.824;2.202;1.971;1.872;1.002;1.889;1.478;1.981;1.933;1.897;1.986;;2.061;0.056;0.095
13-05-2022;COMUNIDAD VALENCIANA;1.804;;2.004;1.893;0.99;1.883;1.482;1.972;1.974;1.894;1.981;1.985;2.047;0.0;0.011
13-05-2022;EXTREMADURA;1.918;;1.947;1.952;0.985;1.897;1.466;1.99;;1.886;1.965;;2.033;0.0;0.065
13-05-2022;GALICIA;;2.196;2.099;2.214;1.014;1.901;1.524;1.978;2.011;1.917;1.982;2.059;2.04;0.121;0.0
13-05-2022;COMUNIDAD DE MADRID;2.069;;2.028;1.954;0.997;1.908;1.537;1.996;1.989;1.912;2.014;;2.069;0.0;0.025
13-05-2022;REGIÓN DE MURCIA;;;2.099;1.998;1.006;1.874;1.513;1.95;1.95;1.873;1.913;2.029;2.011;0.0;0.0
13-05-2022;COMUNIDAD FORAL DE NAVARRA;;;1.914;1.674;0.987;1.871;1.415;1.955;1.929;1.891;1.959;;2.043;0.0;0.0
13-05-2022;PAIS VASCO;1.901;1.733;1.934;1.976;0.979;1.911;1.541;2.003;;1.927;1.995;;2.074;0.514;0.181
13-05-2022;LA RIOJA;;;1.87;;0.977;1.876;1.437;1.967;;1.894;1.994;;2.038;0.0;0.0
13-05-2022;CIUDAD AUTÓNOMA DE CEUTA;;;;;;1.536;;1.579;;1.576;1.614;;1.607;0.0;0.0
13-05-2022;CIUDAD AUTÓNOMA DE MELILLA;;;;;;1.449;;1.494;;1.51;;;;0.0;0.0
